,cnn,bbc,nbc,fox,aljazeera,wp,newyorker,newyorker_2,newyorker_3,newyorker_4,newyorker_5,newyorker_6,newyorker_7,newyorker_8,newyorker_9,newyorker_10,newyorker_11,newyorker_12,newyorker_13,newyorker_14,newyorker_15,newyorker_16,newyorker_17,newyorker_18,newyorker_19,newyorker_20,newyorker_21,newyorker_22,newyorker_23,newyorker_24,newyorker_25,newyorker_26,newyorker_27,newyorker_28,newyorker_29,newyorker_30,newyorker_31,newyorker_32,newyorker_33,newyorker_34,newyorker_35,newyorker_36,newyorker_37,newyorker_38
31,https://www.cnn.com/2022/09/30/business/monica-geingos-namibia-green-energy-spc-intl/index.html,,https://www.nbcnews.com/news/world/uganda-ebola-pandemic-lessons-who-rcna52522,,,https://www.washingtonpost.com/world/2022/09/30/guinea-conakry-stadium-massacre-trial/,https://www.newyorker.com/magazine/2021/12/06/the-secretive-libyan-prisons-that-keep-migrants-out-of-europe,https://www.newyorker.com/magazine/2021/02/01/a-kenyan-ecologists-crusade-to-save-her-countrys-wildlife,https://www.newyorker.com/news/out-of-eden,https://www.newyorker.com/news/news-desk/the-shithole-countriesand-the-rest-of-the-worldrespond-to-president-trump,https://www.newyorker.com/contributors/alexis-okeowo,https://www.newyorker.com/news/news-desk/on-the-run-in-burundi,https://www.newyorker.com/culture/photo-booth/the-young-survivors-of-boko-haram,https://www.newyorker.com/news/daily-comment,https://www.newyorker.com/business/currency/fujifilm-making-drug-treat-ebola,https://www.newyorker.com/contributors/alexis-okeowo,https://www.newyorker.com/news/news-desk/china-in-africa-the-new-imperialists,https://www.newyorker.com/magazine/the-mail,https://www.newyorker.com/magazine/2011/08/15/sleeping-with-the-enemy,https://www.newyorker.com/magazine/2011/04/04/out-of-africa-4,https://www.newyorker.com/news/news-desk/the-u-n-africa-and-international-justice,https://www.newyorker.com/magazine/2010/04/26/protecting-the-wild-2,https://www.newyorker.com/magazine/2009/12/21,https://www.newyorker.com/magazine/2009/01/05,https://www.newyorker.com/magazine/2007/11/19/laugh-riots,https://www.newyorker.com/contributors/john-updike,https://www.newyorker.com/magazine/2004/12/20/push-and-pull,https://www.newyorker.com/magazine/2003/02/17/the-devil-that-danced-on-the-water,https://www.newyorker.com/magazine/2001/03/26,https://www.newyorker.com/magazine/2000/07/31/the-financial-page-the-diamond-market-vs-the-free-market,https://www.newyorker.com/contributors/william-finnegan,https://www.newyorker.com/contributors/louis-menand,https://www.newyorker.com/magazine/1997/06/02/the-vanishing,https://www.newyorker.com/magazine/1995/12/18/after-the-genocide,https://www.newyorker.com/magazine/1994/08/08/iwanda-1994,https://www.newyorker.com/magazine/1990/09/03/african-democracy,https://www.newyorker.com/magazine/1986/02/10/offical-americans,https://www.newyorker.com/magazine/1979/08/27/cafe-de-banzo,https://www.newyorker.com/magazine/1975/03/24/through-a-continent-darkly,https://www.newyorker.com/magazine/1970/07/04/some-questions-about-the-war,https://www.newyorker.com/magazine/1966/07/23/the-meeting-4,https://www.newyorker.com/magazine/1957/10/26/the-marriage-of-mankind,https://www.newyorker.com/magazine/1954/07/17/dr-perelman-i-presume-or-small-bore-in-africa-this-is-the-forest-primeval,
32,https://www.cnn.com/2021/11/03/business/nigeria-clean-energy-transition/index.html,,https://www.nbcnews.com/news/world/urgent-cough-syrup-recall-66-children-die-gambia-rcna51000,,,https://www.washingtonpost.com/obituaries/,https://www.newyorker.com/magazine/2021/12/06/the-secretive-libyan-prisons-that-keep-migrants-out-of-europe,https://www.newyorker.com/magazine/2021/02/01/a-kenyan-ecologists-crusade-to-save-her-countrys-wildlife,https://www.newyorker.com/news/out-of-eden/a-twenty-four-thousand-mile-walk-across-human-history,https://www.newyorker.com/news/news-desk/the-shithole-countriesand-the-rest-of-the-worldrespond-to-president-trump,https://www.newyorker.com/news/news-desk,https://www.newyorker.com/news/news-desk/on-the-run-in-burundi,https://www.newyorker.com/contributors/alexis-okeowo,https://www.newyorker.com/news/daily-comment/the-courage-of-migrants,https://www.newyorker.com/business/currency/fujifilm-making-drug-treat-ebola,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/news/news-desk/china-in-africa-the-new-imperialists,https://www.newyorker.com/magazine/2012/03/26,https://www.newyorker.com/contributors/elizabeth-kolbert,https://www.newyorker.com/magazine/2011/04/04/out-of-africa-4,https://www.newyorker.com/contributors/alexis-okeowo,https://www.newyorker.com/magazine/2010/04/26/protecting-the-wild-2,https://www.newyorker.com/magazine/2009/12/21/hearth-surgery,https://www.newyorker.com/magazine/2009/01/05/lives-of-the-saints-jonathan-harr,https://www.newyorker.com/magazine/2007/11/19/laugh-riots,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/contributors/james-surowiecki,https://www.newyorker.com/magazine/a-reporter-at-large,https://www.newyorker.com/magazine/2001/03/26/city-of-nomads,https://www.newyorker.com/contributors/james-surowiecki,https://www.newyorker.com/magazine/poems,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/magazine/1997/06/02/the-vanishing,https://www.newyorker.com/magazine/1995/12/18/after-the-genocide,https://www.newyorker.com/contributors/lorenzo-mattotti,https://www.newyorker.com/contributors/raymond-bonner,https://www.newyorker.com/contributors/norman-rush,https://www.newyorker.com/contributors/henry-jackson,https://www.newyorker.com/contributors/john-updike,https://www.newyorker.com/contributors/william-whitworth,https://www.newyorker.com/contributors/shirley-hazzard,https://www.newyorker.com/magazine/1957/10/26/the-marriage-of-mankind,https://www.newyorker.com/contributors/s-j-perelman,
33,https://www.cnn.com/style/article/ekene-ngige-nigeria-coffee-art-spc-intl/index.html,,https://www.nbcnews.com/news/world/ebola-virus-outbreak-uganda-spread-world-health-organization-cdc-rcna50988,,,https://www.washingtonpost.com/obituaries/2022/09/27/aicha-ech-channa-morocco-women-dead/,https://www.newyorker.com/contributors/ian-urbina,https://www.newyorker.com/contributors/jon-lee-anderson,https://www.newyorker.com/news/out-of-eden/a-twenty-four-thousand-mile-walk-across-human-history,https://www.newyorker.com/contributors/robin-wright,https://www.newyorker.com/news/news-desk/a-reporters-path-to-uncovering-human-trafficking,https://www.newyorker.com/contributors/james-verini,https://www.newyorker.com/tag/africa/page/6,https://www.newyorker.com/news/daily-comment/the-courage-of-migrants,https://www.newyorker.com/contributors/joshua-hunt,https://www.newyorker.com/magazine/2014/01/13,https://www.newyorker.com/contributors/alexis-okeowo,https://www.newyorker.com/magazine/2012/03/26/arms-control,https://www.newyorker.com/magazine/dept-of-gastronomy,https://www.newyorker.com/magazine/letter-from-tunis,https://www.newyorker.com/tag/africa/page/14,https://www.newyorker.com/magazine/the-mail,https://www.newyorker.com/magazine/2009/12/21/hearth-surgery,https://www.newyorker.com/magazine/2009/01/05/lives-of-the-saints-jonathan-harr,https://www.newyorker.com/contributors/tom-reiss,https://www.newyorker.com/magazine/2006/06/12,https://www.newyorker.com/magazine/profiles,https://www.newyorker.com/magazine/2003/01/13,https://www.newyorker.com/magazine/2001/03/26/city-of-nomads,https://www.newyorker.com/magazine/briefly-noted,https://www.newyorker.com/magazine/1999/01/25,https://www.newyorker.com/magazine/1998/04/06,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/magazine/books,https://www.newyorker.com/magazine/the-talk-of-the-town,https://www.newyorker.com/magazine/books,https://www.newyorker.com/magazine/books,https://www.newyorker.com/magazine/the-talk-of-the-town,https://www.newyorker.com/magazine/the-talk-of-the-town,https://www.newyorker.com/contributors/harold-p-furth,https://www.newyorker.com/magazine/fiction,
34,https://www.cnn.comhttps://www.cnn.com/sitemap.html,,https://www.nbcnews.com/news/world/burkina-faso-president-resigns-military-coup-leader-guarantee-safety-rcna50426,,,https://www.washingtonpost.com/people/emily-langer/,https://www.newyorker.com/culture/culture-desk,https://www.newyorker.com/magazine/annals-of-science,https://www.newyorker.com/contributors/paul-salopek,https://www.newyorker.com/tag/africa/page/3,https://www.newyorker.com/news/news-desk/a-reporters-path-to-uncovering-human-trafficking,https://www.newyorker.com/tag/africa/page/5,https://www.newyorker.com/tag/africa/page/6,https://www.newyorker.com/contributors/george-packer,https://www.newyorker.com/tag/africa/page/8,https://www.newyorker.com/magazine/2014/01/13/the-paper-revolution,https://www.newyorker.com/magazine/briefly-noted,https://www.newyorker.com/magazine/2012/03/26/arms-control,https://www.newyorker.com/magazine/2011/08/15,https://www.newyorker.com/magazine/2011/04/04,https://www.newyorker.com/tag/africa/page/14,https://www.newyorker.com/magazine/2010/04/26,https://www.newyorker.com/contributors/burkhard-bilger,https://www.newyorker.com/contributors/jonathan-harr,https://www.newyorker.com/magazine/family-dinner,https://www.newyorker.com/magazine/2006/06/12/just-watching,https://www.newyorker.com/magazine/2004/09/27,https://www.newyorker.com/magazine/2003/01/13/the-children-of-freetown,https://www.newyorker.com/contributors/ryszard-kapuscinski,https://www.newyorker.com/magazine/2000/05/22,https://www.newyorker.com/magazine/1999/01/25/contents-of-a-minute,https://www.newyorker.com/magazine/1998/04/06/african-overture,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/magazine/in-memoriam,https://www.newyorker.com/magazine/1994/08/08,https://www.newyorker.com/magazine/1990/03/26,https://www.newyorker.com/magazine/1985/04/15,https://www.newyorker.com/magazine/1979/07/02,https://www.newyorker.com/magazine/1974/10/14,https://www.newyorker.com/magazine/1969/04/12,https://www.newyorker.com/magazine/1966/04/30,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/magazine/1950/12/23,
35,,,https://www.nbcnews.com/news/africa,,,https://www.washingtonpost.com/world/2022/11/22/kherson-city-sympathies-russia-complicate-reintegration-into-ukraine/?itid=mr_world_1,https://www.newyorker.com/culture/culture-desk/the-diasporic-melange-of-nollywood-dreams,https://www.newyorker.com/magazine/2020/08/31,https://www.newyorker.com/tag/africa/page/2,https://www.newyorker.com/tag/africa/page/3,https://www.newyorker.com/contributors/ben-taub,https://www.newyorker.com/tag/africa/page/5,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/7,https://www.newyorker.com/tag/africa/page/8,https://www.newyorker.com/magazine/2014/01/13/the-paper-revolution,https://www.newyorker.com/magazine/2013/06/10,https://www.newyorker.com/tag/africa/page/11,https://www.newyorker.com/magazine/2021/09/06/magazine20110815grub,https://www.newyorker.com/magazine/2011/04/04/the-casbah-coalition,https://www.newyorker.com/tag/africa,https://www.newyorker.com/magazine/2010/04/26/protecting-the-wild,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/tag/africa/page/17,https://www.newyorker.com/magazine/2007/09/03,https://www.newyorker.com/magazine/2006/06/12/just-watching,https://www.newyorker.com/magazine/2004/09/27/the-candidates-wife,https://www.newyorker.com/magazine/2003/01/13/the-children-of-freetown,https://www.newyorker.com/magazine/briefly-noted,https://www.newyorker.com/magazine/2000/05/22/briefly-noted-542,https://www.newyorker.com/magazine/1999/01/25/contents-of-a-minute,https://www.newyorker.com/magazine/1998/04/06/african-overture,https://www.newyorker.com/magazine/1997/05/19,https://www.newyorker.com/magazine/1995/11/27,https://www.newyorker.com/magazine/1994/08/08/spy-vs-spy,https://www.newyorker.com/magazine/1990/03/26/1990-03-26-094-tny-cards-000139919,https://www.newyorker.com/magazine/1985/04/15/cat-3,https://www.newyorker.com/magazine/1979/07/02/1979-07-02-090-tny-cards-000117830,https://www.newyorker.com/magazine/1974/10/14/1974-10-14-194-tny-cards-000100634,https://www.newyorker.com/magazine/1969/04/12/report-on-biafra,https://www.newyorker.com/magazine/1966/04/30/dandy-dan-in-africa,https://www.newyorker.com/magazine/1957/10/19,https://www.newyorker.com/magazine/1950/12/23/christmas-with-the-french,
36,,,https://www.nbcnews.com/news/africa/nigerias-military-warns-residents-bombings-targeting-bandits-rcna48883,,,https://www.washingtonpost.com/world/2022/11/22/giant-goldfish-caught-france/?itid=mr_world_2,https://www.newyorker.com/culture/culture-desk/the-diasporic-melange-of-nollywood-dreams,https://www.newyorker.com/magazine/2020/08/31/did-pangolins-start-the-coronavirus-pandemic,https://www.newyorker.com/tag/africa/page/2,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/4,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/7,https://www.newyorker.com/tag/africa/page/7,https://www.newyorker.com/tag/africa,https://www.newyorker.com/contributors/dinaw-mengestu,https://www.newyorker.com/magazine/2013/06/10/a-dark-redemption,https://www.newyorker.com/tag/africa/page/11,https://www.newyorker.com/magazine/2021/09/06/magazine20110815grub,https://www.newyorker.com/magazine/2011/04/04/the-casbah-coalition,https://www.newyorker.com/tag/africa/page/15,https://www.newyorker.com/magazine/2010/04/26/protecting-the-wild,https://www.newyorker.com/magazine/2009/09/14,https://www.newyorker.com/tag/africa/page/17,https://www.newyorker.com/magazine/2007/09/03/real-food,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/magazine/2004/09/27/the-candidates-wife,https://www.newyorker.com/contributors/george-packer,https://www.newyorker.com/magazine/2001/03/05,https://www.newyorker.com/magazine/2000/05/22/briefly-noted-542,https://www.newyorker.com/contributors/josephine-jacobsen,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/magazine/1997/05/19/kabilas-march,https://www.newyorker.com/magazine/1995/11/27/death-of-a-writer,https://www.newyorker.com/magazine/1994/08/08/spy-vs-spy,https://www.newyorker.com/magazine/1990/03/26/1990-03-26-094-tny-cards-000139919,https://www.newyorker.com/magazine/1985/04/15/cat-3,https://www.newyorker.com/magazine/1979/07/02/1979-07-02-090-tny-cards-000117830,https://www.newyorker.com/magazine/1974/10/14/1974-10-14-194-tny-cards-000100634,https://www.newyorker.com/magazine/1969/04/12/report-on-biafra,https://www.newyorker.com/magazine/1966/04/30/dandy-dan-in-africa,https://www.newyorker.com/magazine/1957/10/19/big-game,https://www.newyorker.com/magazine/1950/12/23/christmas-with-the-french,
37,,,https://www.nbcnews.com/politics/white-house/biden-discuss-ukraine-trade-south-african-president-ramaphosa-rcna48051,,,https://www.washingtonpost.com/world/2022/11/22/kherson-antonivka-shelling-bridge-ukraine/?itid=mr_world_3,https://www.newyorker.com/contributors/vinson-cunningham,https://www.newyorker.com/magazine/2020/08/31/did-pangolins-start-the-coronavirus-pandemic,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/4,https://www.newyorker.com/tag/africa/page/4,https://www.newyorker.com/tag/africa/page/6,https://www.newyorker.com/tag/africa/page/8,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/9,https://www.newyorker.com/tag/africa/page/9,https://www.newyorker.com/magazine/2013/06/10/a-dark-redemption,https://www.newyorker.com/tag/africa,https://www.newyorker.com/contributors/dana-goodyear,https://www.newyorker.com/contributors/steve-coll,https://www.newyorker.com/tag/africa/page/16,https://www.newyorker.com/tag/africa/page/15,https://www.newyorker.com/magazine/2009/09/14/the-lower-river,https://www.newyorker.com/tag/africa,https://www.newyorker.com/magazine/2007/09/03/real-food,https://www.newyorker.com/magazine/life-during-wartime,https://www.newyorker.com/contributors/judith-thurman,https://www.newyorker.com/magazine/briefly-noted,https://www.newyorker.com/magazine/2001/03/05/notes-from-the-hyenas-belly,https://www.newyorker.com/magazine/profiles,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/magazine/photograph,https://www.newyorker.com/magazine/1997/05/19/kabilas-march,https://www.newyorker.com/magazine/1995/11/27/death-of-a-writer,https://www.newyorker.com/contributors/seymour-m-hersh,https://www.newyorker.com/contributors/naomi-bliven,https://www.newyorker.com/contributors/emily-hahn,https://www.newyorker.com/contributors/john-updike,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/contributors/jonathan-schell,https://www.newyorker.com/contributors/james-stevenson,https://www.newyorker.com/magazine/1957/10/19/big-game,https://www.newyorker.com/contributors/w-a-powers,
38,,,https://www.nbcnews.com/news/world/queen-elizabeth-dies-colonies-empire-britain-uk-india-kenya-rcna47250,,,https://www.washingtonpost.com/world/2022/11/23/germany-gas-russia-dependence/?itid=mr_world_4,https://www.newyorker.com/tag/africa,https://www.newyorker.com/contributors/david-quammen,https://www.newyorker.com/tag/africa/page/3,https://www.newyorker.com/tag/africa/page/5,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/7,,https://www.newyorker.com/tag/africa/page/8,https://www.newyorker.com/tag/africa/page/10,https://www.newyorker.com/tag/africa/page/9,https://www.newyorker.com/tag/africa/page/10,https://www.newyorker.com/tag/africa/page/12,https://www.newyorker.com/tag/africa/page/12,https://www.newyorker.com/tag/africa/page/13,,https://www.newyorker.com/tag/africa/page/15,https://www.newyorker.com/magazine/2009/09/14/the-lower-river,https://www.newyorker.com/tag/africa/page/18,https://www.newyorker.com/contributors/chimamanda-ngozi-adichie,https://www.newyorker.com/magazine/2006/06/12,https://www.newyorker.com/magazine/poems,https://www.newyorker.com/magazine/2002/12/02,https://www.newyorker.com/magazine/2001/03/05/notes-from-the-hyenas-belly,https://www.newyorker.com/magazine/2000/01/24,https://www.newyorker.com/magazine/1998/10/26,https://www.newyorker.com/magazine/1998/03/23,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/contributors/william-boyd,https://www.newyorker.com/magazine/comment,https://www.newyorker.com/magazine/profiles,https://www.newyorker.com/magazine/poems,https://www.newyorker.com/magazine/reflections,https://www.newyorker.com/magazine/1974/03/18,https://www.newyorker.com/magazine/profiles,https://www.newyorker.com/magazine/letter-from-london,https://www.newyorker.com/contributors/ida-treat,https://www.newyorker.com/magazine/fiction,
39,,,https://www.nbcnews.com/british-royals,,,,https://www.newyorker.com/tag/africa/page/2,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/4,,https://www.newyorker.com/tag/africa/page/5,,,https://www.newyorker.com/tag/africa/page/9,,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/10,https://www.newyorker.com/tag/africa/page/13,https://www.newyorker.com/tag/africa/page/12,https://www.newyorker.com/tag/africa/page/13,,https://www.newyorker.com/tag/africa,https://www.newyorker.com/contributors/paul-theroux,https://www.newyorker.com/tag/africa/page/19,https://www.newyorker.com/tag/africa/page/18,https://www.newyorker.com/magazine/2006/06/12/sierra-leone-1997,https://www.newyorker.com/magazine/2003/12/22,https://www.newyorker.com/magazine/2002/12/02/emmas-war,https://www.newyorker.com/tag/africa/page/22,https://www.newyorker.com/magazine/2000/01/24/a-slave-in-new-york,https://www.newyorker.com/magazine/1998/10/26/waking-up-to-the-next-war,https://www.newyorker.com/magazine/1998/03/23/our-children-are-killing-us-2,https://www.newyorker.com/magazine/our-far-flung-correspondents,https://www.newyorker.com/magazine/our-far-flung-correspondents,https://www.newyorker.com/magazine/1994/07/18,https://www.newyorker.com/magazine/1989/10/23,https://www.newyorker.com/magazine/1985/03/11,https://www.newyorker.com/magazine/1979/02/19,https://www.newyorker.com/magazine/1974/03/18/journey-to-eddie,https://www.newyorker.com/magazine/1969/03/08,https://www.newyorker.com/magazine/1965/12/11,https://www.newyorker.com/magazine/fiction,https://www.newyorker.com/magazine/1950/10/21,
40,,,https://www.nbcnews.com/news/world/russia-spent-millions-secretly-interfering-foreign-politics-us-intel-rcna47631,,,,https://www.newyorker.com/tag/africa/page/3,https://www.newyorker.com/tag/africa,,,https://www.newyorker.com/tag/africa/page/6,,,,,https://www.newyorker.com/tag/africa/page/10,https://www.newyorker.com/tag/africa,,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa,,https://www.newyorker.com/tag/africa/page/16,https://www.newyorker.com/tag/africa/page/16,,https://www.newyorker.com/tag/africa/page/18,https://www.newyorker.com/magazine/2006/06/12/sierra-leone-1997,https://www.newyorker.com/magazine/2003/12/22/keyboard,https://www.newyorker.com/magazine/2002/12/02/emmas-war,https://www.newyorker.com/tag/africa/page/22,https://www.newyorker.com/magazine/2000/01/24/a-slave-in-new-york,https://www.newyorker.com/magazine/1998/10/26/waking-up-to-the-next-war,https://www.newyorker.com/magazine/1998/03/23/our-children-are-killing-us-2,https://www.newyorker.com/magazine/1997/04/07,https://www.newyorker.com/magazine/1995/08/14,https://www.newyorker.com/magazine/1994/07/18/gallic-mischief,https://www.newyorker.com/magazine/1989/10/23/i-stealing-a-march-on-the-world,https://www.newyorker.com/magazine/1985/03/11/north-africa-preparations-for-an-evening,https://www.newyorker.com/magazine/1979/02/19/the-reactionaries,https://www.newyorker.com/magazine/1974/03/18/journey-to-eddie,https://www.newyorker.com/magazine/1969/03/08/a-condition-of-enormous-improbability,https://www.newyorker.com/magazine/1965/12/11/letter-from-london-415,https://www.newyorker.com/magazine/1957/01/19,https://www.newyorker.com/magazine/1950/10/21/insomnia-and-the-black-sheik,
41,,,https://www.nbcnews.com/news/world/kenya-william-ruto-sworn-in-president-rcna47455,,,,,https://www.newyorker.com/tag/africa,,,,,,,,https://www.newyorker.com/tag/africa/page/11,https://www.newyorker.com/tag/africa/page/11,,https://www.newyorker.com/tag/africa/page/13,https://www.newyorker.com/tag/africa/page/14,,https://www.newyorker.com/tag/africa/page/17,https://www.newyorker.com/tag/africa/page/16,,https://www.newyorker.com/tag/africa,https://www.newyorker.com/contributors/chimamanda-ngozi-adichie,https://www.newyorker.com/magazine/2003/12/22/keyboard,https://www.newyorker.com/tag/africa/page/21,https://www.newyorker.com/tag/africa,https://www.newyorker.com/contributors/william-finnegan,https://www.newyorker.com/contributors/philip-gourevitch,https://www.newyorker.com/contributors/billie-okadameri,https://www.newyorker.com/magazine/1997/04/07/mr-kurtz-i-presume,https://www.newyorker.com/magazine/1995/08/14/alone-with-the-secretary-general,https://www.newyorker.com/magazine/1994/07/18/gallic-mischief,https://www.newyorker.com/magazine/1989/10/23/i-stealing-a-march-on-the-world,https://www.newyorker.com/magazine/1985/03/11/north-africa-preparations-for-an-evening,https://www.newyorker.com/magazine/1979/02/19/the-reactionaries,https://www.newyorker.com/contributors/maureen-connell,https://www.newyorker.com/magazine/1969/03/08/a-condition-of-enormous-improbability,https://www.newyorker.com/magazine/1965/12/11/letter-from-london-415,https://www.newyorker.com/magazine/1957/01/19/the-yanks-are-coming-in-five-breathless-colors,https://www.newyorker.com/magazine/1950/10/21/insomnia-and-the-black-sheik,
42,,,https://www.nbcnews.com/news/world/kenya-supreme-court-upholds-presidential-election-win-ruto-rcna46306,,,,,https://www.newyorker.com/tag/africa/page/2,,,,,,,,,https://www.newyorker.com/tag/africa/page/12,,https://www.newyorker.com/tag/africa/page/14,https://www.newyorker.com/tag/africa/page/15,,,https://www.newyorker.com/tag/africa,,https://www.newyorker.com/tag/africa/page/19,https://www.newyorker.com/tag/africa/page/19,https://www.newyorker.com/contributors/robert-pinsky,https://www.newyorker.com/tag/africa/page/21,https://www.newyorker.com/tag/africa/page/23,https://www.newyorker.com/tag/africa/page/23,https://www.newyorker.com/tag/africa/page/24,https://www.newyorker.com/tag/africa/page/25,https://www.newyorker.com/magazine/1997/04/07/mr-kurtz-i-presume,https://www.newyorker.com/magazine/1995/08/14/alone-with-the-secretary-general,https://www.newyorker.com/contributors/alex-shoumatoff,https://www.newyorker.com/contributors/dan-hofstadter,https://www.newyorker.com/contributors/daniel-halpern,https://www.newyorker.com/contributors/william-pfaff,https://www.newyorker.com/tag/africa/page/32,https://www.newyorker.com/contributors/joseph-alsop,https://www.newyorker.com/contributors/mollie-panter-downes,https://www.newyorker.com/magazine/1957/01/19/the-yanks-are-coming-in-five-breathless-colors,https://www.newyorker.com/contributors/ida-treat,
43,,,https://www.nbcnews.com/science/environment/zimbabwe-moves-2500-wild-animals-due-climate-change-rcna45892,,,,,https://www.newyorker.com/tag/africa/page/3,,,,,,,,,,,,,,,https://www.newyorker.com/tag/africa/page/17,,https://www.newyorker.com/tag/africa/page/20,https://www.newyorker.com/tag/africa/page/19,https://www.newyorker.com/tag/africa/page/20,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/24,https://www.newyorker.com/tag/africa/page/23,https://www.newyorker.com/tag/africa/page/24,https://www.newyorker.com/tag/africa/page/25,https://www.newyorker.com/contributors/adam-hochschild,https://www.newyorker.com/contributors/michael-ignatieff,https://www.newyorker.com/tag/africa/page/28,https://www.newyorker.com/tag/africa/page/29,https://www.newyorker.com/tag/africa/page/30,https://www.newyorker.com/tag/africa/page/31,https://www.newyorker.com/tag/africa/page/32,https://www.newyorker.com/tag/africa/page/33,https://www.newyorker.com/tag/africa/page/34,https://www.newyorker.com/contributors/s-j-perelman,https://www.newyorker.com/tag/africa/page/36,
44,,,https://www.nbcnews.com/news/world/lion-mauls-man-death-ghana-zoo-rcna45407,,,,,,,,,,,,,,,,,,,,https://www.newyorker.com/tag/africa/page/18,,,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/20,https://www.newyorker.com/tag/africa/page/22,,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/26,https://www.newyorker.com/tag/africa/page/27,https://www.newyorker.com/tag/africa/page/28,https://www.newyorker.com/tag/africa/page/29,https://www.newyorker.com/tag/africa/page/30,https://www.newyorker.com/tag/africa/page/31,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/33,https://www.newyorker.com/tag/africa/page/34,https://www.newyorker.com/tag/africa/page/35,https://www.newyorker.com/tag/africa/page/36,
45,,,https://www.nbcnews.com/news/world/least-seven-dead-air-strike-childrens-play-area-ethiopia-rcna45086,,,,,,,,,,,,,,,,,,,,,,,https://www.newyorker.com/tag/africa/page/20,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/23,,https://www.newyorker.com/tag/africa/page/24,https://www.newyorker.com/tag/africa/page/25,https://www.newyorker.com/tag/africa/page/26,https://www.newyorker.com/tag/africa/page/26,https://www.newyorker.com/tag/africa/page/27,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/33,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/35,https://www.newyorker.com/tag/africa,
46,,,https://www.nbcnews.com/news/africa/mount-kilimanjaro-wifi-broadband-fiber-optic-tanzania-rcna43880,,,,,,,,,,,,,,,,,,,,,,,https://www.newyorker.com/tag/africa/page/21,https://www.newyorker.com/tag/africa/page/21,,,https://www.newyorker.com/tag/africa/page/25,https://www.newyorker.com/tag/africa/page/26,https://www.newyorker.com/tag/africa/page/27,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/29,https://www.newyorker.com/tag/africa/page/30,https://www.newyorker.com/tag/africa/page/31,https://www.newyorker.com/tag/africa/page/32,https://www.newyorker.com/tag/africa/page/34,https://www.newyorker.com/tag/africa/page/34,https://www.newyorker.com/tag/africa/page/34,https://www.newyorker.com/tag/africa,https://www.newyorker.com/tag/africa/page/34,
47,,,https://www.nbcnews.com/news/world/nigeria-police-mummified-bodies-children-benin-city-ritual-shrine-rcna43919,,,,,,,,,,,,,,,,,,,,,,,,https://www.newyorker.com/tag/africa/page/22,,,,,,https://www.newyorker.com/tag/africa/page/27,https://www.newyorker.com/tag/africa/page/28,https://www.newyorker.com/tag/africa/page/30,https://www.newyorker.com/tag/africa/page/31,https://www.newyorker.com/tag/africa/page/32,https://www.newyorker.com/tag/africa/page/33,,https://www.newyorker.com/tag/africa/page/35,https://www.newyorker.com/tag/africa/page/35,https://www.newyorker.com/tag/africa/page/34,https://www.newyorker.com/tag/africa/page/35,
